Forcing,IncreaseSA2015,IncreaseWorld2015,LUCTaxNone,LUCTaxUnifiedTax,LUCFragmentedTax,IncreaseSA2005,IncreaseWorld2005
4.47422,395.623316493079,89.4067343598726,FALSE,FALSE,TRUE,709.799191308129,125.529531615104
4.44446,395.67415762852,89.4053711037506,FALSE,FALSE,TRUE,709.882260665431,125.52790836493
4.50624,395.536433664425,89.402745686953,FALSE,FALSE,TRUE,709.657208305772,125.524776010424
4.25731,399.528118200896,89.4022246145817,FALSE,FALSE,TRUE,721.281773241028,126.11399370713
4.47646,395.590010946872,89.4014354390941,FALSE,FALSE,TRUE,709.74474825236,125.523215878052
4.55011,395.361844853943,89.3953039418023,FALSE,FALSE,TRUE,709.371947567524,125.515915009481
4.52035,395.416091593023,89.3939436433038,FALSE,FALSE,TRUE,709.460581339612,125.514295281039
4.62778,396.981583566436,89.3813638150924,FALSE,FALSE,TRUE,711.624323836901,125.431284241591
4.59776,397.039922741186,89.3802137510948,FALSE,FALSE,TRUE,711.719597977483,125.429915255759
4.65651,396.920838425708,89.3793649238302,FALSE,FALSE,TRUE,711.525118561374,125.428902568777
4.62655,396.980735167986,89.3783965642905,FALSE,FALSE,TRUE,711.622936376849,125.427749875988
4.69444,396.788538612215,89.3748533091061,FALSE,FALSE,TRUE,711.309058751584,125.423532140185
4.66454,396.853297074066,89.374232650379,FALSE,FALSE,TRUE,711.414816277468,125.422793335217
3.69643,397.387031339026,89.3409878358127,FALSE,FALSE,TRUE,712.919715359427,125.494400268566
3.72966,396.960631574505,89.324595908385,FALSE,FALSE,TRUE,712.142885224532,125.460235946842
3.84949,397.87012893376,89.2869366932923,FALSE,FALSE,TRUE,713.075411953249,125.318880050828
3.89602,402.177210594861,89.115461715893,FALSE,FALSE,TRUE,720.109341015188,125.114766024078
3.98921,402.055822122962,89.1125423720577,FALSE,FALSE,TRUE,719.911098644091,125.111288688031
3.97521,402.125286851289,89.1124651829255,FALSE,FALSE,TRUE,720.024543963022,125.111199082424
4.01253,402.092123505115,89.1124343310591,FALSE,FALSE,TRUE,719.970382701384,125.111160080757
4.72716,394.350685247896,89.108579971783,FALSE,FALSE,TRUE,713.694168181395,125.90657067009
4.70914,394.37627858985,89.1068167624886,FALSE,FALSE,TRUE,713.736294456759,125.90446436394
4.76872,394.208997959679,89.099962895625,FALSE,FALSE,TRUE,713.460953639794,125.896281009261
4.7553,394.486988902529,89.0993244920131,FALSE,FALSE,TRUE,713.938878319969,125.907887316784
3.8455,402.085653385589,89.0989248797744,FALSE,FALSE,TRUE,719.986735292672,125.131685267327
4.75074,394.235189719946,89.0981976823141,FALSE,FALSE,TRUE,713.504064903191,125.8941723091
4.73795,394.514810881579,89.0976895935838,FALSE,FALSE,TRUE,713.984674045497,125.905934182096
3.89473,402.075142560397,89.096898904709,FALSE,FALSE,TRUE,719.969587652956,125.12928528039
3.93266,402.01506239472,89.0956735788855,FALSE,FALSE,TRUE,719.871448835566,125.127814431737
3.90326,401.953165538011,89.0941844270638,FALSE,FALSE,TRUE,719.770361299772,125.126041522349
3.99006,401.894406202102,89.0914635639508,FALSE,FALSE,TRUE,719.674397840758,125.122802199342
4.79744,394.345473595661,89.0909986074856,FALSE,FALSE,TRUE,713.706243817513,125.897949962503
4.7802,394.373049053318,89.089167227783,FALSE,FALSE,TRUE,713.75163377913,125.895762100979
4.82765,393.889524448887,89.0820843663916,FALSE,FALSE,TRUE,712.935104802918,125.87492355788
4.80987,393.912189297951,89.0800743255793,FALSE,FALSE,TRUE,712.972410820836,125.872522390068
4.78225,395.33263382716,89.0779387438419,FALSE,FALSE,TRUE,715.192555303095,125.851495300914
4.76389,395.362032095972,89.0767864419411,FALSE,FALSE,TRUE,715.240937437115,125.850118889107
4.95868,397.08688902951,89.0767105983342,FALSE,FALSE,TRUE,717.500762734387,125.784588185148
4.93742,397.121340911991,89.0756755254227,FALSE,FALSE,TRUE,717.557421722638,125.783352160307
4.7513,393.699944315731,89.0751748237573,FALSE,FALSE,TRUE,712.829997563615,125.88576253409
4.85671,394.026590309877,89.0733575057743,FALSE,FALSE,TRUE,713.181353159965,125.876874984101
4.7334,393.721598216474,89.0733224125721,FALSE,FALSE,TRUE,712.865648651469,125.883549481459
3.77444,401.891631615059,89.0719911943213,FALSE,FALSE,TRUE,720.040994604554,125.130947744297
4.83965,394.051672953717,89.0711995371551,FALSE,FALSE,TRUE,713.222639881487,125.874296962457
4.9977,396.971796973915,89.070893527552,FALSE,FALSE,TRUE,717.311481872602,125.777645228213
3.81273,401.823162510531,89.0703183130682,FALSE,FALSE,TRUE,719.929097477014,125.128949599549
4.82307,395.202679002021,89.0702976703791,FALSE,FALSE,TRUE,714.978690483119,125.84236937372
4.9765,397.004950304128,89.0697133158411,FALSE,FALSE,TRUE,717.366005283407,125.776235886902
4.81084,395.457112692805,89.0692859449534,FALSE,FALSE,TRUE,715.4187416436,125.853492559502
4.80476,395.231300752324,89.0689522786352,FALSE,FALSE,TRUE,715.025794664035,125.840762318234
3.85256,401.813503362213,89.0683263354624,FALSE,FALSE,TRUE,719.913340812112,125.126583940102
4.79326,395.488013324718,89.0682525047633,FALSE,FALSE,TRUE,715.469597618304,125.852258059276
3.87392,393.924675657205,89.0673374426116,FALSE,FALSE,TRUE,713.082894388775,125.857951329001
4.98932,397.189988388176,89.066433556443,FALSE,FALSE,TRUE,717.690054853833,125.7843789174
4.795,393.546509950628,89.0664044689869,FALSE,FALSE,TRUE,712.577366113372,125.875283704602
3.8708,401.690110748637,89.0655302243581,FALSE,FALSE,TRUE,719.711704141679,125.123248348335
4.96885,397.22687089996,89.0654601068726,FALSE,FALSE,TRUE,717.750712678383,125.783216417518
4.74304,393.615007031629,89.0647274613681,FALSE,FALSE,TRUE,712.751461384127,125.878931024393
4.77723,393.5672471792,89.0644313908784,FALSE,FALSE,TRUE,712.611507987002,125.872926492707
5.05332,398.777391020376,89.0630287725886,FALSE,FALSE,TRUE,720.047495657403,125.709044580235
4.72559,393.636128979442,89.0628693186022,FALSE,FALSE,TRUE,712.786239285341,125.876711068787
3.94855,401.63067095704,89.0627932828307,FALSE,FALSE,TRUE,719.614585438677,125.119989429766
5.03394,398.810569582195,89.0621349325159,FALSE,FALSE,TRUE,720.10204503558,125.707977487477
4.85246,395.329874265345,89.0618639220796,FALSE,FALSE,TRUE,715.209367481379,125.844647542522
5.0293,397.078051436893,89.0608900740345,FALSE,FALSE,TRUE,717.506123799997,125.777799207282
4.83491,395.361011383164,89.060661629122,FALSE,FALSE,TRUE,715.260612664521,125.843211338395
5.00889,397.113081230113,89.0597016178396,FALSE,FALSE,TRUE,717.563734612604,125.776379944821
5.08842,398.678030651343,89.0583029758414,FALSE,FALSE,TRUE,719.884131377299,125.703409853556
3.7443,402.010456313049,89.0581099199502,FALSE,FALSE,TRUE,720.395408608621,125.142886827248
5.05015,396.687957930892,89.0579535291355,FALSE,FALSE,TRUE,716.84468494312,125.762193022338
3.54899,397.092147799204,89.0575431568554,FALSE,FALSE,TRUE,712.437763422298,125.156833698214
5.06916,398.709956581774,89.0572657293303,FALSE,FALSE,TRUE,719.936621284878,125.702171557904
5.029,396.716834594408,89.0565113292138,FALSE,FALSE,TRUE,716.892175019607,125.760470829692
4.78596,393.458933250022,89.0558925243248,FALSE,FALSE,TRUE,712.494483948844,125.868375523177
4.76863,393.479437293843,89.0539248736504,FALSE,FALSE,TRUE,712.528244453277,125.866024736563
4.8807,394.905196611214,89.0537087810299,FALSE,FALSE,TRUE,714.489109510354,125.82255412975
5.086,398.859898854139,89.0526777200346,FALSE,FALSE,TRUE,720.204038984652,125.708396417157
4.86269,394.930573048616,89.0520755259826,FALSE,FALSE,TRUE,714.530872724892,125.820603224746
5.06737,398.89497715186,89.05163881974,FALSE,FALSE,TRUE,720.261713216511,125.707156082863
4.88039,396.843678196098,89.0512373009554,FALSE,FALSE,TRUE,717.445641311868,125.783203253826
4.86173,396.875360723496,89.0498211724886,FALSE,FALSE,TRUE,717.497767856018,125.781511976763
4.98995,396.478346493061,89.049355061232,FALSE,FALSE,TRUE,716.707280406478,125.771050574292
5.08281,396.805485936361,89.0487358295434,FALSE,FALSE,TRUE,717.05785623884,125.763284525948
5.12194,398.764571840059,89.0483508423142,FALSE,FALSE,TRUE,720.047491514755,125.703298286589
4.96871,396.507705526767,89.0480555789799,FALSE,FALSE,TRUE,716.755576040604,125.76949867546
4.85675,393.209907983048,89.047381843691,FALSE,FALSE,TRUE,712.0231830025,125.852557610574
5.06244,396.836836789096,89.0472647917834,FALSE,FALSE,TRUE,717.109416580367,125.761527802662
5.10349,398.798366003361,89.0472258064659,FALSE,FALSE,TRUE,720.103054440447,125.701955115382
5.13507,398.428025335785,89.0468419014544,FALSE,FALSE,TRUE,719.473093837269,125.689727282999
5.11588,398.455192907327,89.045661751599,FALSE,FALSE,TRUE,719.517760454659,125.688318385097
4.91068,395.035983175018,89.0455819175151,FALSE,FALSE,TRUE,714.725684218363,125.825197805247
4.91939,396.726693923472,89.045279239737,FALSE,FALSE,TRUE,717.253173637797,125.776093577038
4.80895,394.698356399401,89.0451765318809,FALSE,FALSE,TRUE,714.356502710449,125.83147812657
4.83907,393.227625150193,89.045118690875,FALSE,FALSE,TRUE,712.052352632358,125.849853850031
4.89327,395.063274101624,89.0439717873503,FALSE,FALSE,TRUE,714.770599375256,125.823274417462
4.90079,396.757450465118,89.0437386400881,FALSE,FALSE,TRUE,717.30377667882,125.774253644446
4.79087,394.722926119474,89.0435711552617,FALSE,FALSE,TRUE,714.396948592373,125.829560359708
4.26495,398.270799053473,89.0433153119684,FALSE,FALSE,TRUE,719.235651304203,125.697286407604
5.03023,396.348500176917,89.0425119174784,FALSE,FALSE,TRUE,716.493811143153,125.762885242442
5.00911,396.375545813863,89.0410016203499,FALSE,FALSE,TRUE,716.538301244719,125.761081579161
4.91007,396.947056822525,89.040947627092,FALSE,FALSE,TRUE,717.6355449014,125.783072722722
4.8922,396.980663279314,89.0395775043086,FALSE,FALSE,TRUE,717.690838183113,125.781436301957
4.97985,396.378601453082,89.0393063920785,FALSE,FALSE,TRUE,716.603644404976,125.764566261042
4.95916,396.407075667183,89.0379610863418,FALSE,FALSE,TRUE,716.650487977479,125.762959598534
5.16976,398.518038346196,89.0377472821567,FALSE,FALSE,TRUE,719.642151631709,125.690638781809
4.84701,393.123485315316,89.0371042105866,FALSE,FALSE,TRUE,711.942159169139,125.845928796729
4.85191,394.554175163652,89.0370602575013,FALSE,FALSE,TRUE,714.119157542257,125.821785505024
5.08598,398.236102779141,89.0366049889636,FALSE,FALSE,TRUE,719.363673098546,125.696597530737
5.15141,398.547047680647,89.036451999165,FALSE,FALSE,TRUE,719.689847545353,125.689092353913
5.06658,398.264540525863,89.035672257133,FALSE,FALSE,TRUE,719.410439795055,125.695483913612
4.8339,394.576848275562,89.0353722046767,FALSE,FALSE,TRUE,714.156481288964,125.819768973968
4.94989,396.834616273798,89.0353036841747,FALSE,FALSE,TRUE,717.450827372609,125.776361410525
4.82979,393.140583741718,89.0348700881477,FALSE,FALSE,TRUE,711.970312225452,125.843259651646
4.80002,394.607689232611,89.0346811696162,FALSE,FALSE,TRUE,714.267400676902,125.824550709693
4.93206,396.867510036573,89.0338093594722,FALSE,FALSE,TRUE,717.504948065321,125.774576647639
4.78243,394.631462051557,89.033015729587,FALSE,FALSE,TRUE,714.306537616967,125.822561142255
3.96274,394.285363503495,89.032612017738,FALSE,FALSE,TRUE,712.8934184452,125.731931639091
5.01966,396.246746093523,89.0324555146177,FALSE,FALSE,TRUE,716.386730482878,125.756403350343
4.97277,396.436484876491,89.0316613238704,FALSE,FALSE,TRUE,716.775699268963,125.759829749348
4.99906,396.27319215061,89.0309773086262,FALSE,FALSE,TRUE,716.430237488716,125.754637968483
5.12223,398.121269924496,89.0308441604416,FALSE,FALSE,TRUE,719.174809136209,125.689727517257
5.10298,398.146919464029,89.0298962281277,FALSE,FALSE,TRUE,719.216990544473,125.688595751769
4.95426,396.46384786831,89.0298469303973,FALSE,FALSE,TRUE,716.820718979355,125.757662825782
3.70644,401.605802364241,89.0285789976367,FALSE,FALSE,TRUE,719.734120414152,125.107723022582
5.08467,396.025788459816,89.0274722628702,FALSE,FALSE,TRUE,715.962950025002,125.744924225193
5.07604,398.136003247593,89.0268487780484,FALSE,FALSE,TRUE,719.258033228675,125.690263046229
4.84249,394.46217497724,89.0265696366495,FALSE,FALSE,TRUE,714.027982827124,125.814866105643
5.06362,396.047048116977,89.0259681905117,FALSE,FALSE,TRUE,715.997922183662,125.743127995806
5.05717,398.164316488297,89.0259281630339,FALSE,FALSE,TRUE,719.304598523579,125.689163869863
4.82495,394.484649717107,89.024797794238,FALSE,FALSE,TRUE,714.064982759746,125.812749427773
4.91001,396.233837310187,89.0232948831391,FALSE,FALSE,TRUE,716.64852930841,125.768899144562
3.8232,401.487109359306,89.0229177534272,FALSE,FALSE,TRUE,719.540144674251,125.100977670492
5.00418,396.556770728576,89.0227754182192,FALSE,FALSE,TRUE,716.993683157242,125.761398140452
4.8914,396.259908874428,89.0217420337297,FALSE,FALSE,TRUE,716.691435097965,125.767044425534
4.98643,396.585446201051,89.0209797799833,FALSE,FALSE,TRUE,717.040863421926,125.759253500486
5.1118,398.021417065595,89.0207286419502,FALSE,FALSE,TRUE,719.069574022957,125.682956832723
5.09305,398.04723209124,89.0196743155837,FALSE,FALSE,TRUE,719.11203063493,125.68169801051
4.91183,394.221974317482,89.019557477523,FALSE,FALSE,TRUE,713.572299206809,125.800876858748
3.80587,401.410953043941,89.0192662553508,FALSE,FALSE,TRUE,719.415688518655,125.096629225358
4.8939,394.240503912879,89.0175438919193,FALSE,FALSE,TRUE,713.602802030063,125.798471449482
5.17075,397.835695282091,89.0170532401976,FALSE,FALSE,TRUE,718.705173392244,125.673262114238
5.07359,395.927239785848,89.0170397868251,FALSE,FALSE,TRUE,715.861103439588,125.737992759146
4.9503,396.100397917471,89.0165080403891,FALSE,FALSE,TRUE,716.428911396781,125.760794856761
5.15158,397.856141861533,89.0159178316018,FALSE,FALSE,TRUE,718.738798382428,125.671906515062
5.05306,395.947689624033,89.0155124224443,FALSE,FALSE,TRUE,715.894745930277,125.736168668736
4.93177,396.125025878656,89.014917056101,FALSE,FALSE,TRUE,716.469441458085,125.758894589524
4.90084,396.136510490185,89.0131892313777,FALSE,FALSE,TRUE,716.54895726353,125.762294904113
4.88273,396.162197287057,89.0116423963264,FALSE,FALSE,TRUE,716.591232981518,125.760447323887
4.90184,394.130104075865,89.0091433375379,FALSE,FALSE,TRUE,713.481297924453,125.794048305224
4.88437,394.148234951084,89.0071214626062,FALSE,FALSE,TRUE,713.511146597472,125.791632933576
5.15985,397.734702964749,89.0067491466454,FALSE,FALSE,TRUE,718.598030453947,125.666265891692
4.94066,396.001348214599,89.0062935776624,FALSE,FALSE,TRUE,716.326511463004,125.75405980537
5.14122,397.754805576344,89.0055734100727,FALSE,FALSE,TRUE,718.631092159633,125.664862110698
4.92262,396.025535454898,89.0046840484173,FALSE,FALSE,TRUE,716.36631918846,125.752137341549
3.66725,401.353442508069,89.0022459040399,FALSE,FALSE,TRUE,719.402345272188,125.090997562011
5.00573,395.771820558031,89.0012610175296,FALSE,FALSE,TRUE,715.888173963384,125.742583854793
3.70716,401.330374951354,88.9999414733635,FALSE,FALSE,TRUE,719.364639663681,125.088233353292
4.98727,395.791747836454,88.9995147354515,FALSE,FALSE,TRUE,715.920968144358,125.740498100305
3.74374,401.279190183205,88.9991253778509,FALSE,FALSE,TRUE,719.280988712171,125.087281191608
3.78359,401.25537061538,88.9968455832028,FALSE,FALSE,TRUE,719.242054031952,125.08454632333
3.84373,401.153110509581,88.9957717666028,FALSE,FALSE,TRUE,719.074922098747,125.083267468535
3.76722,401.223942635679,88.99247568701,FALSE,FALSE,TRUE,719.19068875159,125.07934202429
4.99545,395.674304097034,88.9909134882209,FALSE,FALSE,TRUE,715.788257314005,125.735689424332
4.97748,395.694029760347,88.9891687839086,FALSE,FALSE,TRUE,715.82072210866,125.733605503875
4.58832,389.966367506726,88.9731493262053,FALSE,FALSE,TRUE,706.477643791114,125.74478703917
4.55814,390.019779021922,88.9727175813618,FALSE,FALSE,TRUE,706.565558382365,125.744271282576
4.59551,389.921760795437,88.9665865821478,FALSE,FALSE,TRUE,706.404222486573,125.736951452936
4.62583,389.862301083144,88.966540186424,FALSE,FALSE,TRUE,706.306352649187,125.736896029226
4.01207,396.956134558899,88.9630281383161,FALSE,FALSE,TRUE,718.252727606542,125.757428819894
4.6167,390.00912866062,88.959568204554,FALSE,FALSE,TRUE,706.568199971765,125.740927187635
4.58702,390.058763158425,88.9589861714102,FALSE,FALSE,TRUE,706.649899689606,125.740231860573
4.67927,389.666847928905,88.9551645077693,FALSE,FALSE,TRUE,705.984639548262,125.723306795983
4.64894,389.721401118775,88.9550023506785,FALSE,FALSE,TRUE,706.074433319802,125.723113085296
4.65457,389.904565481367,88.9530399972807,FALSE,FALSE,TRUE,706.396386938402,125.733137425394
4.62476,389.954600535405,88.9523201160916,FALSE,FALSE,TRUE,706.478746013289,125.732277417853
4.5795,389.611252900494,88.9522008957426,FALSE,FALSE,TRUE,706.098356064867,125.738847109961
4.60952,389.559831163646,88.952092376305,FALSE,FALSE,TRUE,706.013695066383,125.738717463137
4.64897,389.455818714607,88.9458640150892,FALSE,FALSE,TRUE,705.842432235546,125.731275522406
4.61884,389.504693975772,88.945694840271,FALSE,FALSE,TRUE,705.922900702418,125.731073411353
4.60222,389.489708096327,88.9426734558787,FALSE,FALSE,TRUE,705.959036740322,125.733110972936
4.57275,389.538653412074,88.9424569527683,FALSE,FALSE,TRUE,706.039626625829,125.732852312889
4.70824,389.701932660445,88.9418015245934,FALSE,FALSE,TRUE,706.062847742853,125.719711360909
4.67851,389.761214920412,88.9415456235268,FALSE,FALSE,TRUE,706.160427972995,125.719405648174
4.61156,389.438719752759,88.9363789414743,FALSE,FALSE,TRUE,705.875085513174,125.725590559159
4.6411,389.379941108799,88.9359688878068,FALSE,FALSE,TRUE,705.778304766543,125.725100660884
4.70507,389.244510871913,88.9331798243579,FALSE,FALSE,TRUE,705.494533979164,125.716121877378
4.67497,389.292749884183,88.9328128717137,FALSE,FALSE,TRUE,705.573954922771,125.715683483614
4.1695,398.30641939321,88.9320715590071,FALSE,FALSE,TRUE,719.52632630877,125.623963261579
4.61047,390.82145473376,88.9252336818565,FALSE,FALSE,TRUE,707.768292572484,125.669090802438
4.64082,390.766731924561,88.9252068143828,FALSE,FALSE,TRUE,707.678232633733,125.66905870954
4.66688,389.244056611184,88.9245527317291,FALSE,FALSE,TRUE,705.554566989542,125.711461579903
4.69643,389.18295409671,88.9241127742971,FALSE,FALSE,TRUE,705.453959922529,125.710935955078
4.6471,390.734684101451,88.9203564696467,FALSE,FALSE,TRUE,707.625497967096,125.663266275785
4.67759,390.673556427061,88.9196793057379,FALSE,FALSE,TRUE,707.524897235036,125.662457411022
4.66943,390.799717143735,88.9125530200336,FALSE,FALSE,TRUE,707.753643049458,125.666266599901
4.63977,390.850774828296,88.9123307447707,FALSE,FALSE,TRUE,707.837673315306,125.666001080072
4.69881,390.546831402456,88.9099512767012,FALSE,FALSE,TRUE,707.316339812017,125.650837388448
4.72932,390.493245135747,88.9098289406211,FALSE,FALSE,TRUE,707.228150334613,125.65069125936
4.70679,390.702961353604,88.9069574137915,FALSE,FALSE,TRUE,707.59443661583,125.659603319216
4.67694,390.757689897795,88.9067664490268,FALSE,FALSE,TRUE,707.684508352284,125.65937520145
4.63412,390.432780248891,88.9049214351372,FALSE,FALSE,TRUE,707.334648622925,125.663930790036
4.66424,390.380628601089,88.9046578361336,FALSE,FALSE,TRUE,707.248798259839,125.663615897302
4.80932,392.248635270618,88.9016836425025,FALSE,FALSE,TRUE,709.543851728508,125.57558101013
4.77482,392.31144659175,88.9013765218729,FALSE,FALSE,TRUE,709.647150174046,125.575214264249
4.67259,390.335054962723,88.8993004631824,FALSE,FALSE,TRUE,707.173777731413,125.657219029638
4.70279,390.284994256328,88.899245052282,FALSE,FALSE,TRUE,707.091369408599,125.65715283633
4.8441,392.178525478829,88.8984128976258,FALSE,FALSE,TRUE,709.428547966652,125.571678726729
4.80959,392.236589492763,88.8979086689383,FALSE,FALSE,TRUE,709.524039070092,125.571076605675
4.72922,390.578075142496,88.897217720716,FALSE,FALSE,TRUE,707.388900034142,125.647968727743
4.75913,390.518307638772,88.8969496278058,FALSE,FALSE,TRUE,707.290535224269,125.647648476225
4.65657,390.309166481974,88.8951019127836,FALSE,FALSE,TRUE,707.19078819572,125.657806582279
4.62699,390.361773623447,88.895073443988,FALSE,FALSE,TRUE,707.277394775594,125.657772572896
4.89075,392.019291329066,88.8912034590159,FALSE,FALSE,TRUE,709.166674154698,125.563069627558
4.85624,392.071823770914,88.8905272925094,FALSE,FALSE,TRUE,709.253068127464,125.562262188196
4.66503,390.270590236722,88.8899530470837,FALSE,FALSE,TRUE,707.127420066525,125.651661234815
4.69463,390.20545779734,88.889181834163,FALSE,FALSE,TRUE,707.020193202813,125.650739928658
4.83994,392.258646973428,88.8886057493167,FALSE,FALSE,TRUE,709.579857693588,125.57201578011
4.75665,390.081641343582,88.8879798111474,FALSE,FALSE,TRUE,706.756616391999,125.643695491703
4.72646,390.131574636725,88.8879443365829,FALSE,FALSE,TRUE,706.838814971221,125.643653114142
4.80622,392.317004079071,88.8878359318798,FALSE,FALSE,TRUE,709.675833127584,125.571096459062
4.87547,392.18355278003,88.8851990332671,FALSE,FALSE,TRUE,709.456517478916,125.567987772938
4.84163,392.248732657633,88.8846940342307,FALSE,FALSE,TRUE,709.563713821492,125.567384699658
4.8371,391.902932976657,88.8846515573563,FALSE,FALSE,TRUE,709.180721481779,125.574354409466
4.80273,391.960741571768,88.8844191342378,FALSE,FALSE,TRUE,709.275816667361,125.574076839561
4.73308,391.981131933303,88.8808033954426,FALSE,FALSE,TRUE,709.445404169613,125.579654662031
4.87297,391.818224443673,88.8803905284667,FALSE,FALSE,TRUE,709.041502739588,125.569272746652
4.83861,391.878297479348,88.8801867194061,FALSE,FALSE,TRUE,709.14032294722,125.569029348905
4.70268,392.0396526407,88.8798503963098,FALSE,FALSE,TRUE,709.541686962949,125.578516498643
